timestamp,estacao,geolocalizacao,equipamento_id,tipo_equipamento,vibracao,impacto,temperatura,velocidade_corrente,abertura_porta,posicao,torque,desalinhamento,contagem_pessoas,travamento,posicao_suspeita
2026-03-25 17:00:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_1,Elevador,1.45,Nenhum,22.8,2.15,Fechada,Andar 1,43.83,Nenhum,8,Não,Não
2026-03-25 17:05:06,Centro Metropolitano,"-15.8344,-48.0772",Elevador_2,Elevador,0.98,Nenhum,23.9,1.86,Fechada,Andar 3,27.02,Nenhum,6,Não,Não
2026-03-25 17:10:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_4,Elevador,1.61,Nenhum,23.1,1.41,Aberta,Andar 5,44.57,Nenhum,0,Não,Não
2026-03-25 17:15:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_1,Escada_Rolante,1.85,Leve,26.3,0.96,N/A,Em movimento,37.27,Nenhum,1,Não,Não
2026-03-25 17:20:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_2,Escada_Rolante,0.78,Nenhum,27.5,1.04,N/A,Em movimento,25.64,Nenhum,4,Não,Não
2026-03-25 17:25:06,Estrada Parque,"-15.8333,-48.0494",Elevador_2,Elevador,12.33,Forte,43.8,0.58,Forçada,Bloqueada,123.16,Severo,16,Sim,Sim
2026-03-25 17:30:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_3,Escada_Rolante,2.04,Nenhum,27.1,0.96,N/A,Em movimento,27.04,Nenhum,7,Não,Não
2026-03-25 17:35:06,Central,"-15.7925,-47.8828",Elevador_1,Elevador,1.46,Nenhum,28.4,1.04,Fechada,Andar 9,38.3,Nenhum,1,Não,Não
2026-03-25 17:40:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,1.33,Nenhum,29.6,1.02,N/A,Em movimento,22.75,Nenhum,2,Não,Não
2026-03-25 17:45:06,Galeria,"-15.7981,-47.8856",Elevador_1,Elevador,0.25,Nenhum,25.4,1.57,Fechada,Andar 3,36.39,Nenhum,7,Não,Não
2026-03-25 17:50:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_1,Elevador,7.77,Forte,38.4,0.93,Forçada,Bloqueada,123.14,Crítico,15,Sim,Sim
2026-03-25 17:55:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_2,Escada_Rolante,0.72,Nenhum,28.3,0.9,N/A,Em movimento,35.53,Nenhum,7,Não,Não
2026-03-25 18:00:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_2,Elevador,1.67,Nenhum,21.4,1.74,Aberta,Andar 4,24.85,Nenhum,1,Não,Não
2026-03-25 18:05:06,108 Sul,"-15.8228,-47.9042",Elevador_3,Elevador,0.79,Nenhum,25.5,1.89,Aberta,Andar 5,20.74,Nenhum,0,Não,Não
2026-03-25 18:10:06,110 Sul,"-15.8286,-47.9089",Elevador_1,Elevador,1.44,Nenhum,25.9,2.39,Aberta,Andar 3,22.61,Nenhum,7,Não,Não
2026-03-25 18:15:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_2,Escada_Rolante,1.35,Nenhum,25.4,1.03,N/A,Em movimento,41.6,Nenhum,6,Não,Não
2026-03-25 18:20:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_4,Escada_Rolante,2.05,Nenhum,24.9,0.97,N/A,Em movimento,36.6,Nenhum,7,Não,Não
2026-03-25 18:25:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_1,Escada_Rolante,2.01,Nenhum,27.2,1.03,N/A,Em movimento,42.24,Nenhum,2,Não,Não
2026-03-25 18:30:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_2,Elevador,1.04,Nenhum,24.0,1.94,Aberta,Andar 5,44.16,Nenhum,8,Não,Não
2026-03-25 18:35:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_2,Escada_Rolante,2.29,Nenhum,26.4,0.98,N/A,Em movimento,38.58,Nenhum,1,Não,Não
2026-03-25 18:40:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_2,Escada_Rolante,2.45,Nenhum,24.9,0.99,N/A,Em movimento,35.53,Nenhum,4,Não,Não
2026-03-25 18:45:06,Praça do Relógio,"-15.8319,-48.0569",Elevador_4,Elevador,0.13,Leve,21.6,1.79,Aberta,Andar 1,25.55,Nenhum,8,Não,Não
2026-03-25 18:50:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_1,Escada_Rolante,2.27,Nenhum,20.0,0.94,N/A,Em movimento,31.91,Nenhum,2,Não,Não
2026-03-25 18:55:06,108 Sul,"-15.8228,-47.9042",Elevador_1,Elevador,1.1,Nenhum,26.9,2.45,Aberta,Andar 6,40.26,Nenhum,0,Não,Não
2026-03-25 19:00:06,Samambaia Sul,"-15.8753,-48.0817",Escada_Rolante_4,Escada_Rolante,1.88,Nenhum,27.0,1.09,N/A,Em movimento,38.82,Nenhum,1,Não,Não
2026-03-25 19:05:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_2,Escada_Rolante,0.68,Nenhum,26.3,1.05,N/A,Em movimento,20.13,Nenhum,1,Não,Não
2026-03-25 19:10:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_4,Escada_Rolante,0.93,Nenhum,27.0,1.06,N/A,Em movimento,49.86,Nenhum,8,Não,Não
2026-03-25 19:15:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_4,Escada_Rolante,1.66,Nenhum,24.6,1.08,N/A,Em movimento,35.54,Nenhum,0,Não,Não
2026-03-25 19:20:06,Feira,"-15.8319,-47.9547",Escada_Rolante_3,Escada_Rolante,1.77,Nenhum,27.3,1.04,N/A,Em movimento,30.7,Nenhum,0,Não,Não
2026-03-25 19:25:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,1.61,Nenhum,23.6,0.92,N/A,Em movimento,40.31,Nenhum,0,Não,Não
2026-03-25 19:30:06,Ceilândia Centro,"-15.8236,-48.1128",Elevador_2,Elevador,1.99,Nenhum,24.1,1.83,Fechada,Andar 1,32.04,Nenhum,4,Não,Não
2026-03-25 19:35:06,102 Sul,"-15.8044,-47.8903",Elevador_4,Elevador,0.96,Leve,26.8,1.94,Aberta,Andar 4,49.63,Nenhum,5,Não,Não
2026-03-25 19:40:06,Concessionárias,"-15.8361,-48.0381",Elevador_2,Elevador,0.47,Nenhum,20.0,1.67,Aberta,Andar 9,28.04,Nenhum,4,Não,Não
2026-03-25 19:45:06,Concessionárias,"-15.8361,-48.0381",Elevador_3,Elevador,0.24,Leve,28.7,1.98,Aberta,Andar 8,22.84,Nenhum,7,Não,Não
2026-03-25 19:50:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_3,Elevador,9.34,Forte,46.1,0.54,Forçada,Entre andares,87.28,Severo,25,Sim,Sim
2026-03-25 19:55:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_3,Escada_Rolante,0.74,Nenhum,22.9,0.93,N/A,Em movimento,27.31,Nenhum,8,Não,Não
2026-03-25 20:00:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_2,Escada_Rolante,8.52,Extremo,35.3,2.3,N/A,N/A,105.51,Crítico,19,Sim,Sim
2026-03-25 20:05:06,Galeria,"-15.7981,-47.8856",Elevador_4,Elevador,0.97,Nenhum,20.5,1.15,Fechada,Andar 5,36.76,Nenhum,6,Não,Não
2026-03-25 20:10:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_2,Escada_Rolante,1.07,Nenhum,23.8,0.97,N/A,Em movimento,36.89,Nenhum,6,Não,Não
2026-03-25 20:15:06,Guariroba,"-15.8306,-48.1022",Elevador_1,Elevador,14.66,Forte,48.2,1.14,Forçada,Bloqueada,142.39,Severo,22,Sim,Sim
2026-03-25 20:20:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_1,Escada_Rolante,1.44,Nenhum,25.6,0.91,N/A,Em movimento,21.41,Nenhum,4,Não,Não
2026-03-25 20:25:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_4,Elevador,2.22,Nenhum,20.4,2.04,Fechada,Andar 10,34.04,Nenhum,2,Não,Não
2026-03-25 20:30:06,Arniqueiras,"-15.8378,-48.0169",Elevador_3,Elevador,0.76,Nenhum,26.5,1.94,Fechada,Andar 5,37.73,Nenhum,5,Não,Não
2026-03-25 20:35:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_3,Escada_Rolante,1.29,Nenhum,22.8,0.99,N/A,Em movimento,37.18,Nenhum,5,Não,Não
2026-03-25 20:40:06,106 Sul,"-15.8164,-47.8997",Elevador_4,Elevador,1.67,Nenhum,26.6,1.83,Aberta,Andar 7,22.62,Nenhum,8,Não,Não
2026-03-25 20:45:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_2,Escada_Rolante,0.11,Nenhum,22.6,1.04,N/A,Em movimento,39.23,Nenhum,5,Não,Não
2026-03-25 20:50:06,Águas Claras,"-15.8406,-48.0264",Elevador_3,Elevador,2.34,Nenhum,25.1,1.79,Aberta,Andar 2,43.77,Nenhum,2,Não,Não
2026-03-25 20:55:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_3,Escada_Rolante,0.73,Nenhum,23.4,1.08,N/A,Em movimento,27.34,Nenhum,1,Não,Não
2026-03-25 21:00:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_4,Escada_Rolante,1.15,Nenhum,20.7,1.05,N/A,Em movimento,49.64,Nenhum,2,Não,Não
2026-03-25 21:05:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_4,Escada_Rolante,2.26,Nenhum,20.1,0.95,N/A,Em movimento,43.89,Nenhum,4,Não,Não
2026-03-25 21:10:06,Guará,"-15.8258,-47.9708",Escada_Rolante_3,Escada_Rolante,1.41,Nenhum,20.6,1.05,N/A,Em movimento,40.41,Nenhum,4,Não,Não
2026-03-25 21:15:06,108 Sul,"-15.8228,-47.9042",Elevador_1,Elevador,2.11,Nenhum,24.8,1.34,Aberta,Andar 4,35.91,Nenhum,8,Não,Não
2026-03-25 21:20:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_1,Escada_Rolante,0.29,Nenhum,21.3,1.01,N/A,Em movimento,27.6,Nenhum,5,Não,Não
2026-03-25 21:25:06,Feira,"-15.8319,-47.9547",Escada_Rolante_1,Escada_Rolante,1.42,Nenhum,28.6,0.98,N/A,Em movimento,41.33,Nenhum,1,Não,Não
2026-03-25 21:30:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_1,Escada_Rolante,1.99,Leve,28.3,1.03,N/A,Em movimento,29.55,Nenhum,7,Não,Não
2026-03-25 21:35:06,Taguatinga Sul,"-15.8569,-48.0336",Elevador_1,Elevador,1.65,Nenhum,26.2,2.2,Fechada,Andar 7,39.03,Nenhum,4,Não,Não
2026-03-25 21:40:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_4,Escada_Rolante,0.16,Nenhum,29.8,0.95,N/A,Em movimento,39.75,Nenhum,3,Não,Não
2026-03-25 21:45:06,Ceilândia Norte,"-15.8142,-48.1189",Elevador_1,Elevador,1.45,Nenhum,25.8,1.68,Fechada,Andar 8,38.05,Nenhum,7,Não,Não
2026-03-25 21:50:06,Shopping,"-15.8336,-47.9422",Elevador_3,Elevador,0.27,Nenhum,25.4,1.36,Aberta,Andar 5,44.39,Nenhum,7,Não,Não
2026-03-25 21:55:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_1,Elevador,0.93,Nenhum,23.9,1.16,Aberta,Andar 6,21.78,Nenhum,5,Não,Não
2026-03-25 22:00:06,106 Sul,"-15.8164,-47.8997",Elevador_1,Elevador,1.74,Leve,26.8,2.43,Aberta,Andar 4,34.95,Nenhum,7,Não,Não
2026-03-25 22:05:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_3,Escada_Rolante,2.38,Nenhum,25.2,0.99,N/A,Em movimento,30.86,Nenhum,2,Não,Não
2026-03-25 22:10:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_4,Elevador,2.15,Nenhum,26.6,1.96,Fechada,Andar 4,20.2,Nenhum,2,Não,Não
2026-03-25 22:15:06,Ceilândia Centro,"-15.8236,-48.1128",Escada_Rolante_2,Escada_Rolante,0.33,Nenhum,24.4,1.07,N/A,Em movimento,28.88,Nenhum,3,Não,Não
2026-03-25 22:20:06,Águas Claras,"-15.8406,-48.0264",Elevador_2,Elevador,1.06,Nenhum,21.3,1.16,Aberta,Andar 10,34.69,Nenhum,4,Não,Não
2026-03-25 22:25:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_1,Escada_Rolante,1.42,Nenhum,21.6,1.08,N/A,Em movimento,46.92,Nenhum,3,Não,Não
2026-03-25 22:30:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_2,Escada_Rolante,2.21,Nenhum,28.5,0.92,N/A,Em movimento,25.06,Nenhum,8,Não,Não
2026-03-25 22:35:06,Feira,"-15.8319,-47.9547",Elevador_4,Elevador,1.24,Nenhum,23.6,2.23,Fechada,Andar 8,30.15,Nenhum,6,Não,Não
2026-03-25 22:40:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_1,Escada_Rolante,1.19,Leve,22.1,0.94,N/A,Em movimento,43.24,Nenhum,4,Não,Não
2026-03-25 22:45:06,112 Sul,"-15.8347,-47.9133",Elevador_1,Elevador,1.28,Nenhum,21.9,1.01,Fechada,Andar 8,37.19,Nenhum,7,Não,Não
2026-03-25 22:50:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_4,Escada_Rolante,0.56,Nenhum,27.0,0.9,N/A,Em movimento,27.04,Nenhum,2,Não,Não
2026-03-25 22:55:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_1,Escada_Rolante,1.31,Nenhum,28.0,1.01,N/A,Em movimento,41.09,Nenhum,8,Não,Não
2026-03-25 23:00:06,Guariroba,"-15.8306,-48.1022",Elevador_1,Elevador,1.42,Leve,29.0,2.48,Fechada,Andar 6,43.85,Nenhum,8,Não,Não
2026-03-25 23:05:06,Feira,"-15.8319,-47.9547",Elevador_3,Elevador,1.08,Nenhum,25.7,1.59,Aberta,Andar 3,39.42,Nenhum,8,Não,Não
2026-03-25 23:10:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_2,Escada_Rolante,1.84,Nenhum,28.4,1.04,N/A,Em movimento,30.66,Nenhum,2,Não,Não
2026-03-25 23:15:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_1,Escada_Rolante,1.6,Nenhum,29.9,1.09,N/A,Em movimento,21.92,Nenhum,6,Não,Não
2026-03-25 23:20:06,102 Sul,"-15.8044,-47.8903",Escada_Rolante_3,Escada_Rolante,1.87,Nenhum,24.4,0.91,N/A,Em movimento,27.07,Nenhum,7,Não,Não
2026-03-25 23:25:06,Feira,"-15.8319,-47.9547",Escada_Rolante_2,Escada_Rolante,0.2,Nenhum,29.5,0.98,N/A,Em movimento,46.71,Nenhum,4,Não,Não
2026-03-25 23:30:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_3,Elevador,1.63,Nenhum,25.5,1.05,Aberta,Andar 8,31.9,Nenhum,0,Não,Não
2026-03-25 23:35:06,Central,"-15.7925,-47.8828",Escada_Rolante_2,Escada_Rolante,2.13,Nenhum,29.4,1.0,N/A,Em movimento,22.49,Nenhum,0,Não,Não
2026-03-25 23:40:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_2,Escada_Rolante,2.3,Nenhum,24.7,0.91,N/A,Em movimento,48.94,Nenhum,0,Não,Não
2026-03-25 23:45:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_4,Escada_Rolante,1.69,Nenhum,20.8,0.99,N/A,Em movimento,37.33,Nenhum,8,Não,Não
2026-03-25 23:50:06,Guariroba,"-15.8306,-48.1022",Elevador_3,Elevador,0.97,Leve,25.2,2.19,Aberta,Andar 5,23.3,Nenhum,0,Não,Não
2026-03-25 23:55:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_2,Escada_Rolante,0.91,Nenhum,25.2,1.04,N/A,Em movimento,31.1,Nenhum,3,Não,Não
2026-03-26 00:00:06,Furnas,"-15.8672,-48.0469",Escada_Rolante_2,Escada_Rolante,0.13,Nenhum,29.7,0.93,N/A,Em movimento,35.43,Nenhum,7,Não,Não
2026-03-26 00:05:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_1,Escada_Rolante,0.94,Nenhum,27.5,0.94,N/A,Em movimento,30.51,Nenhum,6,Não,Não
2026-03-26 00:10:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_3,Elevador,1.74,Leve,23.9,1.13,Fechada,Andar 3,20.1,Nenhum,8,Não,Não
2026-03-26 00:15:06,Estrada Parque,"-15.8333,-48.0494",Escada_Rolante_3,Escada_Rolante,1.29,Leve,22.4,1.05,N/A,Em movimento,22.59,Nenhum,8,Não,Não
2026-03-26 00:20:06,106 Sul,"-15.8164,-47.8997",Elevador_1,Elevador,2.24,Nenhum,23.4,2.43,Aberta,Andar 2,33.76,Nenhum,2,Não,Não
2026-03-26 00:25:06,102 Sul,"-15.8044,-47.8903",Elevador_1,Elevador,0.65,Nenhum,24.3,1.08,Aberta,Andar 4,30.41,Nenhum,0,Não,Não
2026-03-26 00:30:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,1.04,Leve,25.4,0.99,N/A,Em movimento,20.08,Nenhum,0,Não,Não
2026-03-26 00:35:06,Águas Claras,"-15.8406,-48.0264",Elevador_4,Elevador,1.97,Leve,24.3,1.2,Aberta,Andar 5,41.34,Nenhum,7,Não,Não
2026-03-26 00:40:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_1,Elevador,1.17,Nenhum,26.7,1.64,Aberta,Andar 9,46.95,Nenhum,7,Não,Não
2026-03-26 00:45:06,Praça do Relógio,"-15.8319,-48.0569",Elevador_3,Elevador,1.74,Nenhum,24.4,1.74,Fechada,Andar 3,22.23,Nenhum,6,Não,Não
2026-03-26 00:50:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_1,Escada_Rolante,1.27,Nenhum,29.6,0.95,N/A,Em movimento,32.76,Nenhum,0,Não,Não
2026-03-26 00:55:06,102 Sul,"-15.8044,-47.8903",Escada_Rolante_3,Escada_Rolante,0.27,Nenhum,25.5,1.02,N/A,Em movimento,36.57,Nenhum,1,Não,Não
2026-03-26 01:00:06,102 Sul,"-15.8044,-47.8903",Elevador_1,Elevador,0.27,Nenhum,25.1,1.13,Aberta,Andar 2,45.06,Nenhum,0,Não,Não
2026-03-26 01:05:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_1,Escada_Rolante,1.87,Nenhum,21.6,0.96,N/A,Em movimento,47.45,Nenhum,3,Não,Não
2026-03-26 01:10:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_3,Escada_Rolante,1.7,Nenhum,26.5,0.98,N/A,Em movimento,28.68,Nenhum,1,Não,Não
2026-03-26 01:15:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_4,Escada_Rolante,0.51,Nenhum,28.0,0.96,N/A,Em movimento,31.7,Nenhum,6,Não,Não
2026-03-26 01:20:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_4,Escada_Rolante,1.5,Nenhum,22.3,0.92,N/A,Em movimento,37.65,Nenhum,1,Não,Não
2026-03-26 01:25:06,102 Sul,"-15.8044,-47.8903",Elevador_4,Elevador,0.61,Nenhum,28.4,1.07,Aberta,Andar 7,29.15,Nenhum,8,Não,Não
2026-03-26 01:30:06,102 Sul,"-15.8044,-47.8903",Elevador_1,Elevador,0.35,Nenhum,29.5,2.15,Fechada,Andar 2,47.36,Nenhum,8,Não,Não
2026-03-26 01:35:06,110 Sul,"-15.8286,-47.9089",Elevador_3,Elevador,0.55,Nenhum,25.6,1.97,Fechada,Andar 10,40.13,Nenhum,0,Não,Não
2026-03-26 01:40:06,Feira,"-15.8319,-47.9547",Escada_Rolante_3,Escada_Rolante,0.4,Nenhum,28.3,1.09,N/A,Em movimento,25.99,Nenhum,8,Não,Não
2026-03-26 01:45:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_2,Escada_Rolante,0.71,Nenhum,23.6,1.07,N/A,Em movimento,37.07,Nenhum,7,Não,Não
2026-03-26 01:50:06,Central,"-15.7925,-47.8828",Elevador_3,Elevador,2.09,Nenhum,23.2,1.94,Fechada,Andar 6,47.1,Nenhum,6,Não,Não
2026-03-26 01:55:06,Central,"-15.7925,-47.8828",Escada_Rolante_1,Escada_Rolante,0.12,Nenhum,21.7,1.03,N/A,Em movimento,24.68,Nenhum,6,Não,Não
2026-03-26 02:00:06,Concessionárias,"-15.8361,-48.0381",Elevador_3,Elevador,1.67,Nenhum,26.0,2.11,Aberta,Andar 6,34.16,Nenhum,3,Não,Não
2026-03-26 02:05:06,Furnas,"-15.8672,-48.0469",Elevador_3,Elevador,2.09,Nenhum,20.3,1.97,Aberta,Andar 7,26.45,Nenhum,6,Não,Não
2026-03-26 02:10:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_2,Escada_Rolante,0.18,Nenhum,23.8,1.07,N/A,Em movimento,45.72,Nenhum,4,Não,Não
2026-03-26 02:15:06,Guará,"-15.8258,-47.9708",Elevador_4,Elevador,1.02,Nenhum,22.7,1.43,Aberta,Andar 7,45.58,Nenhum,3,Não,Não
2026-03-26 02:20:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_3,Elevador,1.42,Nenhum,29.7,1.97,Fechada,Andar 3,38.12,Nenhum,4,Não,Não
2026-03-26 02:25:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_4,Escada_Rolante,2.27,Nenhum,26.6,1.04,N/A,Em movimento,39.38,Nenhum,3,Não,Não
2026-03-26 02:30:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_1,Escada_Rolante,0.84,Nenhum,24.8,0.93,N/A,Em movimento,28.2,Nenhum,7,Não,Não
2026-03-26 02:35:06,Guará,"-15.8258,-47.9708",Elevador_1,Elevador,0.51,Nenhum,27.9,1.14,Aberta,Andar 7,37.04,Nenhum,1,Não,Não
2026-03-26 02:40:06,Galeria,"-15.7981,-47.8856",Elevador_1,Elevador,1.12,Nenhum,21.8,1.5,Aberta,Andar 9,44.19,Nenhum,0,Não,Não
2026-03-26 02:45:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_2,Escada_Rolante,0.62,Nenhum,27.4,1.07,N/A,Em movimento,25.51,Nenhum,7,Não,Não
2026-03-26 02:50:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_3,Escada_Rolante,1.91,Nenhum,26.4,1.1,N/A,Em movimento,39.44,Nenhum,5,Não,Não
2026-03-26 02:55:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_3,Escada_Rolante,1.18,Nenhum,29.4,1.07,N/A,Em movimento,36.48,Nenhum,3,Não,Não
2026-03-26 03:00:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_2,Escada_Rolante,0.79,Nenhum,22.1,0.97,N/A,Em movimento,48.94,Nenhum,5,Não,Não
2026-03-26 03:05:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_3,Escada_Rolante,0.83,Nenhum,23.8,1.05,N/A,Em movimento,46.28,Nenhum,3,Não,Não
2026-03-26 03:10:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_1,Escada_Rolante,0.23,Nenhum,27.5,0.92,N/A,Em movimento,33.68,Nenhum,0,Não,Não
2026-03-26 03:15:06,102 Sul,"-15.8044,-47.8903",Escada_Rolante_2,Escada_Rolante,1.67,Nenhum,25.2,0.96,N/A,Em movimento,20.35,Nenhum,0,Não,Não
2026-03-26 03:20:06,Feira,"-15.8319,-47.9547",Elevador_4,Elevador,0.92,Nenhum,24.2,1.11,Aberta,Andar 1,32.47,Nenhum,0,Não,Não
2026-03-26 03:25:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_4,Escada_Rolante,2.16,Leve,29.2,1.0,N/A,Em movimento,26.75,Nenhum,6,Não,Não
2026-03-26 03:30:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_1,Escada_Rolante,2.35,Nenhum,26.9,0.94,N/A,Em movimento,48.86,Nenhum,7,Não,Não
2026-03-26 03:35:06,Ceilândia Norte,"-15.8142,-48.1189",Elevador_4,Elevador,2.1,Nenhum,20.8,1.21,Aberta,Andar 5,34.42,Nenhum,8,Não,Não
2026-03-26 03:40:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_1,Escada_Rolante,0.84,Nenhum,24.6,0.92,N/A,Em movimento,44.85,Nenhum,0,Não,Não
2026-03-26 03:45:06,Feira,"-15.8319,-47.9547",Escada_Rolante_4,Escada_Rolante,0.71,Nenhum,24.1,0.95,N/A,Em movimento,20.37,Nenhum,7,Não,Não
2026-03-26 03:50:06,Ceilândia Centro,"-15.8236,-48.1128",Elevador_3,Elevador,1.08,Nenhum,24.9,1.53,Fechada,Andar 10,35.46,Nenhum,8,Não,Não
2026-03-26 03:55:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_4,Escada_Rolante,0.98,Nenhum,24.1,1.06,N/A,Em movimento,38.39,Nenhum,8,Não,Não
2026-03-26 04:00:06,112 Sul,"-15.8347,-47.9133",Elevador_4,Elevador,1.68,Nenhum,27.8,2.09,Aberta,Andar 6,45.76,Nenhum,0,Não,Não
2026-03-26 04:05:06,Praça do Relógio,"-15.8319,-48.0569",Elevador_4,Elevador,0.96,Nenhum,26.9,1.21,Fechada,Andar 1,40.3,Nenhum,5,Não,Não
2026-03-26 04:10:06,114 Sul,"-15.8406,-47.9181",Elevador_1,Elevador,7.99,Extremo,37.6,1.11,Forçada,Bloqueada,120.86,Crítico,11,Sim,Sim
2026-03-26 04:15:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_2,Escada_Rolante,0.38,Nenhum,20.5,1.03,N/A,Em movimento,44.47,Nenhum,3,Não,Não
2026-03-26 04:20:06,102 Sul,"-15.8044,-47.8903",Elevador_1,Elevador,0.64,Nenhum,29.3,1.14,Aberta,Andar 4,45.41,Nenhum,2,Não,Não
2026-03-26 04:25:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_1,Escada_Rolante,2.06,Nenhum,23.2,1.03,N/A,Em movimento,27.55,Nenhum,8,Não,Não
2026-03-26 04:30:06,Concessionárias,"-15.8361,-48.0381",Elevador_4,Elevador,2.04,Nenhum,20.8,1.48,Fechada,Andar 9,40.83,Nenhum,7,Não,Não
2026-03-26 04:35:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_3,Escada_Rolante,1.41,Nenhum,27.2,1.05,N/A,Em movimento,44.97,Nenhum,1,Não,Não
2026-03-26 04:40:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_2,Escada_Rolante,0.24,Nenhum,25.3,1.07,N/A,Em movimento,28.74,Nenhum,5,Não,Não
2026-03-26 04:45:06,Águas Claras,"-15.8406,-48.0264",Elevador_2,Elevador,2.27,Nenhum,22.7,1.41,Fechada,Andar 4,42.51,Nenhum,1,Não,Não
2026-03-26 04:50:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_4,Escada_Rolante,0.16,Nenhum,24.1,1.08,N/A,Em movimento,39.31,Nenhum,0,Não,Não
2026-03-26 04:55:06,Taguatinga Sul,"-15.8569,-48.0336",Elevador_1,Elevador,0.76,Nenhum,24.4,1.16,Aberta,Andar 6,46.82,Nenhum,2,Não,Não
2026-03-26 05:00:06,102 Sul,"-15.8044,-47.8903",Elevador_1,Elevador,0.89,Nenhum,26.7,2.48,Aberta,Andar 6,45.28,Nenhum,6,Não,Não
